NPDES_ID,ENF_IDENTIFIER,ACTIVITY_ID,ACTIVITY_TYPE_CODE,ENF_TYPE_CODE,ENF_TYPE_DESC,AGENCY,SETTLEMENT_ENTERED_DATE,FED_PENALTY_ASSESSED_AMT,STATE_LOCAL_PENALTY_AMT,FAC_NAME,FAC_STREET,FAC_CITY,FAC_STATE,FAC_ZIP,FAC_COUNTY,FAC_EPA_REGION,FAC_LAT,FAC_LONG,FAC_DERIVED_WBD,FAC_DERIVED_CD113,FAC_PERCENT_MINORITY,FAC_POP_DEN,FAC_DERIVED_HUC,FAC_SIC_CODES,FAC_NAICS_CODES,DFR_URL
FL0117951,FL-17-1210,3601375898,AFR,SCWAAPO,State CWA Penalty AO,State,02/26/2018,,0,PONTE VEDRA WWTF,200 STATE ROAD A1A,PONTE VEDRA BEACH,FL,32082,ST. JOHNS,4,30.239834,-81.389347,30802010602,6,9.182,1799.36,3080201,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110027962854
FL0117951,FL-N00000387,2400278624,AFR,STAOCO,State Administrative Order of Consent,State,05/16/2008,,6000,PONTE VEDRA WWTF,200 STATE ROAD A1A,PONTE VEDRA BEACH,FL,32082,ST. JOHNS,4,30.239834,-81.389347,30802010602,6,9.182,1799.36,3080201,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110027962854
FLU990503,04-1998-N016,2400279614,AFR,309A,CWA 309A AO For Compliance,EPA,04/07/1998,,,"EAGLE BOAT, INC.",4433 SE MULFORD LANE,STUART,FL,34997,MARTIN,4,27.15047,-80.19663,30902060503,18,23.165,1663.24,3090202,,,http://echo.epa.gov/detailed-facility-report?fid=110010790705
FLU990503,04-1999-N027,2400279613,AFR,309G2B,CWA 309G2B AO For Class II Penalties,EPA,,,,"EAGLE BOAT, INC.",4433 SE MULFORD LANE,STUART,FL,34997,MARTIN,4,27.15047,-80.19663,30902060503,18,23.165,1663.24,3090202,,,http://echo.epa.gov/detailed-facility-report?fid=110010790705
FL0043109,FL-N00000981,2400277769,AFR,STAOCO,State Administrative Order of Consent,State,11/13/2009,,,SR-16 WWTP,3000 INDUSTRY CENTER RD,SAINT AUGUSTINE,FL,32084,ST. JOHNS COUNTY,4,29.905419,-81.383703,30802010502,6,27.773,464.18,3080201,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110012677781
FL0043109,FL-N00000831,2400277770,AFR,STAOCO,State Administrative Order of Consent,State,11/18/2010,,,SR-16 WWTP,3000 INDUSTRY CENTER RD,SAINT AUGUSTINE,FL,32084,ST. JOHNS COUNTY,4,29.905419,-81.383703,30802010502,6,27.773,464.18,3080201,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110012677781
FL0043109,FL-12-1797,3400035963,AFR,STAOCO,State Administrative Order of Consent,State,12/26/2012,,,SR-16 WWTP,3000 INDUSTRY CENTER RD,SAINT AUGUSTINE,FL,32084,ST. JOHNS COUNTY,4,29.905419,-81.383703,30802010502,6,27.773,464.18,3080201,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110012677781
FL0043109,FL-N00000381,2400277771,AFR,STAOCO,State Administrative Order of Consent,State,02/05/2009,,14200,SR-16 WWTP,3000 INDUSTRY CENTER RD,SAINT AUGUSTINE,FL,32084,ST. JOHNS COUNTY,4,29.905419,-81.383703,30802010502,6,27.773,464.18,3080201,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110012677781
FL0043109,04-1992-N035,2400277768,AFR,309A,CWA 309A AO For Compliance,EPA,06/16/1992,,,SR-16 WWTP,3000 INDUSTRY CENTER RD,SAINT AUGUSTINE,FL,32084,ST. JOHNS COUNTY,4,29.905419,-81.383703,30802010502,6,27.773,464.18,3080201,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110012677781
FL0043109,04-1992-N048,2400277772,AFR,309A,CWA 309A AO For Compliance,EPA,09/03/1992,,,SR-16 WWTP,3000 INDUSTRY CENTER RD,SAINT AUGUSTINE,FL,32084,ST. JOHNS COUNTY,4,29.905419,-81.383703,30802010502,6,27.773,464.18,3080201,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110012677781
FLR05A851,04-2000-N013,2400278759,AFR,309A,CWA 309A AO For Compliance,EPA,01/03/2000,,,RIDGE LUMBER & TREATING INC,2430 MCJUNKIN RD,LAKELAND,FL,33803,POLK,4,28.01255,-81.91088,31001010101,15,27.723,1922.61,3100101,2491,321114,http://echo.epa.gov/detailed-facility-report?fid=110009071119
FLR10JO77,FL-12-1106,3400083742,AFR,SCWAAPO,State CWA Penalty AO,State,08/14/2012,,1000,SHOAL RIVER ESTATES,UNKNOWN,CRESTVIEW,FL,32536,OKALOOSA,4,30.736389,-86.535,31401030704,1,31.218,666.89,3140103,,,http://echo.epa.gov/detailed-facility-report?fid=110041961678
FL0039691,FL-N00000562,2400276310,AFR,STAOCO,State Administrative Order of Consent,State,12/01/2000,,6340,THE HASKELL COMPANY (FKA RIVERSIDE PLAZA),111 RIVERSIDE AVENUE,JACKSONVILLE,FL,32202,DUVAL,4,30.32336,-81.67073,30801031405,5,64.45,3592.39,3080103,1541 1542 8711 8712,236220 236210 541330 541310,http://echo.epa.gov/detailed-facility-report?fid=110010043577
FL0824381,FL-20-0869,3602467004,AFR,SCWAAPO,State CWA Penalty AO,State,05/29/2020,,2000,BRADEN RIVER UTILITY,14400 COVENANT WAY,LAKEWOOD RANCH,FL,34202,MANATEE,4,27.390702,-82.395815,31002020201,16,13.317,489.73,3100202,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110057186986
FL0101192,FL-N00000786,2400276851,AFR,STAOCO,State Administrative Order of Consent,State,10/30/2000,,600,"DOLOMITE, INC",1321 HIGHWAY 71 SOUTH,MARIANNA,FL,32448,JACKSON,4,30.66072,-85.16411,31300120407,2,11.171,26.41,3130012,1422,212312,http://echo.epa.gov/detailed-facility-report?fid=110006778488
FLA116521,FL-13-0872,3400252006,AFR,STAOCO,State Administrative Order of Consent,State,10/09/2013,,,ALLIANCE DAIRIES,4951 NW 170TH ST,TRENTON,FL,32693,LEVY,4,29.585801,-82.860111,31102050702,3,23.02,132.08,3110205,241,112111,http://echo.epa.gov/detailed-facility-report?fid=110020175870
FLA116521,04-2006-N013,2400273039,AFR,309A,CWA 309A AO For Compliance,EPA,09/01/2006,,,ALLIANCE DAIRIES,4951 NW 170TH ST,TRENTON,FL,32693,LEVY,4,29.585801,-82.860111,31102050702,3,23.02,132.08,3110205,241,112111,http://echo.epa.gov/detailed-facility-report?fid=110020175870
FLA116521,04-2006-4784,600004289,AFR,309A,CWA 309A AO For Compliance,EPA,08/18/2006,,,ALLIANCE DAIRIES,4951 NW 170TH ST,TRENTON,FL,32693,LEVY,4,29.585801,-82.860111,31102050702,3,23.02,132.08,3110205,241,112111,http://echo.epa.gov/detailed-facility-report?fid=110020175870
FLR10MP34,FL-13-1157,3400191500,AFR,SCWAAPO,State CWA Penalty AO,State,09/05/2013,,3449.25,MEXICO BEACH WATER SYSTEM IMPROVEMENTS,1113 22ND ST,MEXICO BEACH,FL,32410,GULF,4,29.94445,-85.41291,31401010705,2,8.627,87.55,3140101,,,http://echo.epa.gov/detailed-facility-report?fid=110055242036
FLU970101,04-1997-N075,2400279333,AFR,309A,CWA 309A AO For Compliance,EPA,09/10/1997,,,AIRBOAT ENGINEERING INC,2715 SOUTH STREET,WEST PALM BEACH,FL,33407,PALM BEACH,4,26.73835,-80.06238,30902060802,20,64.303,3867.97,3090202,3732,,http://echo.epa.gov/detailed-facility-report?fid=110010711943
FL0038555,FL-N00000070,2400274323,AFR,STAOCO,State Administrative Order of Consent,State,08/17/1999,,,"GRACEVILLE, CITY OF - GRACEVILLE ADVANCED WWTF",865 6TH ST,GRACEVILLE,FL,32440,JACKSON,4,30.95573,-85.52592,31402030702,2,35.324,198.14,3140203,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110006645274
FL0038555,FL-18-1186,3601560004,AFR,SCWAAPO,State CWA Penalty AO,State,09/19/2018,,0,"GRACEVILLE, CITY OF - GRACEVILLE ADVANCED WWTF",865 6TH ST,GRACEVILLE,FL,32440,JACKSON,4,30.95573,-85.52592,31402030702,2,35.324,198.14,3140203,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110006645274
FL0038555,FL-N00000497,2400274320,AFR,STAOCO,State Administrative Order of Consent,State,09/28/2007,,22000,"GRACEVILLE, CITY OF - GRACEVILLE ADVANCED WWTF",865 6TH ST,GRACEVILLE,FL,32440,JACKSON,4,30.95573,-85.52592,31402030702,2,35.324,198.14,3140203,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110006645274
FL0038555,FL-N00000812,2400274318,JDC,CIV,Civil Judicial Action,State,02/11/2003,,,"GRACEVILLE, CITY OF - GRACEVILLE ADVANCED WWTF",865 6TH ST,GRACEVILLE,FL,32440,JACKSON,4,30.95573,-85.52592,31402030702,2,35.324,198.14,3140203,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110006645274
FLG110581,FL-20-1082,3602377773,AFR,SCWAAPO,State CWA Penalty AO,State,07/28/2020,,7000,TARMAC AMERICA-SOUTH ORANGE RMC PLANT,11600 INTERMODAL WAY,ORLANDO,FL,32824,ORANGE,4,28.40114,-81.37586,30901010102,9,75.322,1859.58,3090101,3273,327320,http://echo.epa.gov/detailed-facility-report?fid=110055129454
FLR05G396,FL-15-1682,3600866766,AFR,STAOCO,State Administrative Order of Consent,State,02/22/2016,,472,LAKE BUTLER FARM CENTER,9687 SW SR-121,LAKE BUTLER,FL,32054,UNION,4,30.01549,-82.35552,31102060207,3,38.759,234.97,3110206,2875,325314,http://echo.epa.gov/detailed-facility-report?fid=110035644041
FLR10NP19,04-2016-4511,3600803590,AFR,309G2A,CWA 309G2A AO For Class I Penalties,EPA,09/13/2016,30634,,WIREGRASS RANCH PHASE 1 B,INT OF BRUCE H. DOWNS BLVD & MYSTIC OAK BLVD,WESLEY CHAPEL,FL,33544,PASCO,4,28.224872,-82.353175,31002050501,12,34.071,994.47,3100205,,,http://echo.epa.gov/detailed-facility-report?fid=110057197536
FLR10NP19,04-2016-4780,3600795614,AFR,309A,CWA 309A AO For Compliance,EPA,08/22/2016,,,WIREGRASS RANCH PHASE 1 B,INT OF BRUCE H. DOWNS BLVD & MYSTIC OAK BLVD,WESLEY CHAPEL,FL,33544,PASCO,4,28.224872,-82.353175,31002050501,12,34.071,994.47,3100205,,,http://echo.epa.gov/detailed-facility-report?fid=110057197536
FLR05B401,04-2002-N017,2400279819,AFR,309G2B,CWA 309G2B AO For Class II Penalties,EPA,08/15/2002,2100,,NATIONAL PALLET,2160 NORTHWEST 8TH AVENUE,MIAMI,FL,33127,MIAMI DADE,4,25.79751,-80.20912,30902061405,24,90.121,11819.21,3090202,2448,321920,http://echo.epa.gov/detailed-facility-report?fid=110009073000
FLR05B401,04-2001-N011,2400279822,AFR,309A,CWA 309A AO For Compliance,EPA,12/07/2000,,,NATIONAL PALLET,2160 NORTHWEST 8TH AVENUE,MIAMI,FL,33127,MIAMI DADE,4,25.79751,-80.20912,30902061405,24,90.121,11819.21,3090202,2448,321920,http://echo.epa.gov/detailed-facility-report?fid=110009073000
FLG913663,FL-N00000818,2400279425,AFR,SCWAAPO,State CWA Penalty AO,State,10/22/2010,,2500,SSI PETROLEUM,1281 S. MAIN ST.,BELLE GLADE,FL,33430,PALM BEACH,4,26.668318,-80.670564,30902020200,20,90.763,765.58,3090202,,,http://echo.epa.gov/detailed-facility-report?fid=110039139848
FLR05B169,04-2000-N035,2400275956,AFR,309A,CWA 309A AO For Compliance,EPA,06/30/2000,,,CANNONS MARINA INC,6040 GULF OF MEXICO DRIVE,LONGBOAT KEY,FL,34228,MANATEE,4,27.42189,-82.66832,31002010103,16,4.687,1068.32,3100201,4493,713930,http://echo.epa.gov/detailed-facility-report?fid=110009072458
FLR20DG33,FL-20-1358,3602332361,AFR,SCWAAPO,State CWA Penalty AO,State,11/09/2020,,4950,CREEKSIDE PHASE 2,5812 TRANSYLVANIA AVE,JACKSONVILLE,FL,32210,DUVAL,4,30.24942,-81.73644,30801031402,4,48.956,2835.78,3080103,,,http://echo.epa.gov/detailed-facility-report?fid=110070670961
FL0040207,04-1991-N029,2400275843,AFR,309G2B,CWA 309G2B AO For Class II Penalties,EPA,09/02/1992,2664,,NOMA STP,CTR LINE L&N RAIL ROAD,NOMA,FL,32452,HOLMES,4,30.980644,-85.617275,31402030201,1,10.65,50.28,3140203,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110055998862
FLR05F837,FL-11-0639,3400083212,AFR,STAOCO,State Administrative Order of Consent,State,12/27/2011,,310,"CEMENT PRODUCTS & SUPPLY CO., INC.",516 WEST MAIN STREET,LAKELAND,FL,33815,POLK,4,28.04392,-81.96192,31002050101,15,45.036,2734.18,3100205,3271,327331,http://echo.epa.gov/detailed-facility-report?fid=110020061485
FLU982359,FL-N00000108,2400279477,AFR,STAOCO,State Administrative Order of Consent,State,10/20/1999,,5000,SUNSHINE MATERIALS INC,UNKNOWN,UNKNOWN,FL,0,,4,28.45743,-82.409148,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110009137781
FLG912023,FL-11-0131,2600084740,AFR,SCWAAPO,State CWA Penalty AO,State,02/28/2011,,2500,ADVANCE AUTO AC & HEATING REME,1968 CASSAT AVE,JACKSONVILLE,FL,32210,DUVAL,4,30.282514,-81.730347,30801031402,4,39.06,3170.65,3080103,7539,,http://echo.epa.gov/detailed-facility-report?fid=110024466095
FLR05B571,04-2001-N012,2400278943,AFR,309A,CWA 309A AO For Compliance,EPA,12/14/2000,,,LINCOLNSHIRE MAXIMO LLC,4801 37TH ST S,ST PETERSBURG,FL,33711,PINELLAS,4,27.724575,-82.681342,31002070506,13,61.967,4244.36,3100207,4493,713930,http://echo.epa.gov/detailed-facility-report?fid=110009073796
FLR05B571,04-2002-N018,2400278941,AFR,309G2B,CWA 309G2B AO For Class II Penalties,EPA,08/15/2002,2500,,LINCOLNSHIRE MAXIMO LLC,4801 37TH ST S,ST PETERSBURG,FL,33711,PINELLAS,4,27.724575,-82.681342,31002070506,13,61.967,4244.36,3100207,4493,713930,http://echo.epa.gov/detailed-facility-report?fid=110009073796
FLR05B571,04-2002-N023,2400278940,AFR,309G2B,CWA 309G2B AO For Class II Penalties,EPA,08/15/2002,2500,,LINCOLNSHIRE MAXIMO LLC,4801 37TH ST S,ST PETERSBURG,FL,33711,PINELLAS,4,27.724575,-82.681342,31002070506,13,61.967,4244.36,3100207,4493,713930,http://echo.epa.gov/detailed-facility-report?fid=110009073796
FLG110404,FL-N00000533,2400279850,AFR,SCWAAPO,State CWA Penalty AO,State,08/28/2006,,3333,TARMAC AMERICA LLC,1453 53RD ST,WEST PALM BEACH,FL,33407,PALM BEACH,4,26.762976,-80.078662,30902060802,20,72.312,3716,3090202,3273,327320 327331,http://echo.epa.gov/detailed-facility-report?fid=110012325974
FL0042293,FL-16-0260,3600742411,AFR,SCWAAPO,State CWA Penalty AO,State,05/03/2016,,4000,"BAREFOOT BAY, CITY OF - BCUD/ BAREFOOT BAY WWTF",7773 DOTTIE LANE,SEBASTIAN,FL,32976,BREVARD,4,27.888363,-80.536639,30802030304,8,4.312,375.09,3080202,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110014393735
FL0042293,04-1991-N042,2400274901,AFR,309G2B,CWA 309G2B AO For Class II Penalties,EPA,11/06/1991,6000,,"BAREFOOT BAY, CITY OF - BCUD/ BAREFOOT BAY WWTF",7773 DOTTIE LANE,SEBASTIAN,FL,32976,BREVARD,4,27.888363,-80.536639,30802030304,8,4.312,375.09,3080202,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110014393735
FL0042293,04-1990-N028,2400274899,AFR,309A,CWA 309A AO For Compliance,EPA,09/26/1990,,,"BAREFOOT BAY, CITY OF - BCUD/ BAREFOOT BAY WWTF",7773 DOTTIE LANE,SEBASTIAN,FL,32976,BREVARD,4,27.888363,-80.536639,30802030304,8,4.312,375.09,3080202,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110014393735
FL0042293,FL-FL0040622,3601492367,AFR,SCWAAPO,State CWA Penalty AO,State,02/27/2018,,11712.85,"BAREFOOT BAY, CITY OF - BCUD/ BAREFOOT BAY WWTF",7773 DOTTIE LANE,SEBASTIAN,FL,32976,BREVARD,4,27.888363,-80.536639,30802030304,8,4.312,375.09,3080202,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110014393735
FLU970052,04-1997-N045,2400278322,AFR,309A,CWA 309A AO For Compliance,EPA,06/25/1997,,,INDUSTRIAL METAL CENTER,UNKNOWN,UNKNOWN,FL,0,,4,28.45743,-82.409148,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110009137834
FLR05H535,FL-15-1683-46-RO,3600791661,AFR,STAOCO,State Administrative Order of Consent,State,02/15/2016,,370,LEGENDARY MARINA,4603 LEGENDARY MARINA DR,DESTIN,FL,32541,OKALOOSA,4,30.388894,-86.413267,31401020402,1,10.132,1024.25,3140102,4493,713930,http://echo.epa.gov/detailed-facility-report?fid=110055627086
FLR05H341,FL-12-1117,3400083715,AFR,SCWAAPO,State CWA Penalty AO,State,08/03/2012,,3199,"BUILDERS FIRSTSOURCE- FLORIDA, LLC",6550 ROOSEVELT BLVD,JACKSONVILLE,FL,32244,DUVAL,4,30.23025,-81.6994,30801031403,5,42.291,1749.08,3080103,2439,321214 321213,http://echo.epa.gov/detailed-facility-report?fid=110044252064
FLR05A479,04-2000-N004,2400278298,AFR,309A,CWA 309A AO For Compliance,EPA,01/07/2000,,,IVY STEEL & WIRE,3050 MELSON AVE,JACKSONVILLE,FL,32254,DUVAL,4,30.35719,-81.72299,30801031502,5,87.561,2003.01,3080103,3496,333924 332618 332215,http://echo.epa.gov/detailed-facility-report?fid=110005653667
FLR05A479,04-2000-N028,2400278297,AFR,309A,CWA 309A AO For Compliance,EPA,07/17/2000,,,IVY STEEL & WIRE,3050 MELSON AVE,JACKSONVILLE,FL,32254,DUVAL,4,30.35719,-81.72299,30801031502,5,87.561,2003.01,3080103,3496,333924 332618 332215,http://echo.epa.gov/detailed-facility-report?fid=110005653667
FLG110435,FL-17-0105,3601666812,AFR,SCWAAPO,State CWA Penalty AO,State,09/08/2017,,4500,FORT WALTON CONCRETE INC,26 INDUSTRIAL ST NW,FORT WALTON BEACH,FL,32548,OKALOOSA,4,30.4159,-86.61605,31401050204,1,29.339,2955.04,3140105,3273,327320,http://echo.epa.gov/detailed-facility-report?fid=110035567838
FL0026301,FL-N00000725,2400277168,AFR,STAOCO,State Administrative Order of Consent,State,12/10/2001,,180691,LAKELAND ELECTRIC - MCINTOSH POWER PLANT,3030 E LAKE PARKER DR,LAKELAND,FL,33805,POLK,4,28.080528,-81.923472,31001010101,15,43.676,1539.24,3100101,4911,221111,http://echo.epa.gov/detailed-facility-report?fid=110064592819
FL0026301,FL-N00000285,2400277170,AFR,SCWAAPO,State CWA Penalty AO,State,,,3500,LAKELAND ELECTRIC - MCINTOSH POWER PLANT,3030 E LAKE PARKER DR,LAKELAND,FL,33805,POLK,4,28.080528,-81.923472,31001010101,15,43.676,1539.24,3100101,4911,221111,http://echo.epa.gov/detailed-facility-report?fid=110064592819
FL0026301,04-2016-4765,3600465418,AFR,309A,CWA 309A AO For Compliance,EPA,12/01/2015,,,LAKELAND ELECTRIC - MCINTOSH POWER PLANT,3030 E LAKE PARKER DR,LAKELAND,FL,33805,POLK,4,28.080528,-81.923472,31001010101,15,43.676,1539.24,3100101,4911,221111,http://echo.epa.gov/detailed-facility-report?fid=110064592819
FL0169226,FL-N00000088,2400278775,AFR,STAOCO,State Administrative Order of Consent,State,09/28/1999,,,HASTINGS R/O WTP - REJECT CONCENTRATE,102 SOUTH DANCY AVE,HASTINGS,FL,32145,ST. JOHNS,4,29.71287,-81.51234,30801030703,6,52.07,83.98,3080103,4941,221310,http://echo.epa.gov/detailed-facility-report?fid=110009138272
FLG110604,FL-N00000647,2400273077,AFR,SCWAAPO,State CWA Penalty AO,State,,,3000,CEMEX LLC -ZEPHYRHILLS #3 CBP,3946 COPELAND BOULEVARD,ZEPHYRHILLS,FL,33542,PASCO,4,28.2115,-82.16501,31002050205,12,13.006,874.74,3100205,3273,327320,http://echo.epa.gov/detailed-facility-report?fid=110017860224
FLR05B811,04-2000-N047,2400279826,AFR,309A,CWA 309A AO For Compliance,EPA,06/30/2000,,,RECYCLE AMERICA,3100 N WASHINGTON BLVD,SARASOTA,FL,34234,SARASOTA,4,27.36412,-82.53054,31002010102,16,37.989,2793.5,3100201,4953 4212,562111 562920 484110,http://echo.epa.gov/detailed-facility-report?fid=110009074704
FLR05C316,FL-12-1320,3400083552,AFR,SCWAAPO,State CWA Penalty AO,State,09/18/2012,,3500,7 UP/SNAPPLE SOUTHEAST,6045 BOWDENDALE AVE,JACKSONVILLE,FL,32216,DUVAL,4,30.26036,-81.60804,30801031503,4,35.933,2521.39,3080103,2086,312111 312112,http://echo.epa.gov/detailed-facility-report?fid=110009076178
FL0127434,FL-19-1182,3602012435,AFR,SCWAAPO,State CWA Penalty AO,State,07/08/2019,,,NEW PORT RICHEY CITY OF WWTF,4730 MAIN ST,NEW PORT RICHEY,FL,34652,PASCO,4,28.248207,-82.735459,31002070502,12,16.053,2884.67,3100207,4952,22132 221320 92411,http://echo.epa.gov/detailed-facility-report?fid=110027951401
FL0034657,FL-N00000688,2400273892,AFR,STAOCO,State Administrative Order of Consent,State,06/01/2005,,,"CORONET INDUSTRIES, INC.",4082 CORONET RD,PLANT CITY,FL,33564,HILLSBOROUGH,4,27.989205,-82.086948,31002040103,15,50.396,766.89,3100204,2048 2819 2874,311119 311611 211112 325312,http://echo.epa.gov/detailed-facility-report?fid=110005632681
FLR05B172,04-2000-N036,2400279239,AFR,309A,CWA 309A AO For Compliance,EPA,07/17/2000,,,"CORONET INDUSTRIES, INC.",4082 CORONET RD,PLANT CITY,FL,33564,HILLSBOROUGH,4,27.989205,-82.086948,31002040103,15,50.396,766.89,3100204,2048 2819 2874,311119 311611 211112 325312,http://echo.epa.gov/detailed-facility-report?fid=110005632681
FL0034657,04-2016-4767,3600477041,AFR,309A,CWA 309A AO For Compliance,EPA,12/01/2015,,,"CORONET INDUSTRIES, INC.",4082 CORONET RD,PLANT CITY,FL,33564,HILLSBOROUGH,4,27.989205,-82.086948,31002040103,15,50.396,766.89,3100204,2048 2819 2874,311119 311611 211112 325312,http://echo.epa.gov/detailed-facility-report?fid=110005632681
FL0034657,FL-N00000347,2400273896,AFR,STAOCO,State Administrative Order of Consent,State,08/12/2008,,124500,"CORONET INDUSTRIES, INC.",4082 CORONET RD,PLANT CITY,FL,33564,HILLSBOROUGH,4,27.989205,-82.086948,31002040103,15,50.396,766.89,3100204,2048 2819 2874,311119 311611 211112 325312,http://echo.epa.gov/detailed-facility-report?fid=110005632681
FLG110009,FL-N00000623,2400279721,AFR,STAOCO,State Administrative Order of Consent,State,01/29/2004,,,CRYSTAL RIVER QUARRIES INC,2961 S LECANTO HWY,LECANTO,FL,34461,CITRUS,4,28.816927,-82.484695,31002070201,11,11.539,162.15,3100207,1422 3273,212312 324121 327320,http://echo.epa.gov/detailed-facility-report?fid=110035584454
FLR05A065,04-2000-N026,2400275762,AFR,309A,CWA 309A AO For Compliance,EPA,06/30/2000,,,FINFROCK INDUSTRIES INC,2400 APOPKA BLVD,APOPKA,FL,32703,ORANGE,4,28.64126,-81.462312,30801011402,5,54.397,2950.41,3080101,3272 3273,327390 327320,http://echo.epa.gov/detailed-facility-report?fid=110009068668
FLG110303,FL-N00000480,2400279706,AFR,SCWAAPO,State CWA Penalty AO,State,,,,FLORIDA ROCK INDUSTRIES INC -RIVERVIEW PLANT,6703 SOUTH 78TH STREET,RIVERVIEW,FL,33578,HILLS,4,27.882512,-82.36899,31002060302,14,49.453,1581.67,3100206,3273,327320,http://echo.epa.gov/detailed-facility-report?fid=110010051415
FLR05A912,04-2000-N014,2400278720,AFR,309A,CWA 309A AO For Compliance,EPA,01/07/2000,,,FOREMAN'S AUTO SERVICE,4303 HWY 574 W,PLANT CITY,FL,33566,HILLSBOROUGH,4,28.007605,-82.167224,31002050301,15,44.332,1300.13,3100205,5015 9999,999999 423140,http://echo.epa.gov/detailed-facility-report?fid=110009007378
FLG912066,FL-11-0805,2600092606,AFR,SCWAAPO,State CWA Penalty AO,State,07/01/2011,,750,CIRCLE K STORE #2814,16 NORTH EAST HIGHWAY 19,CRYSTAL RIVER,FL,34429,CITRUS,4,28.895065,-82.584899,31002070102,11,11.148,398.07,3100207,,44711,http://echo.epa.gov/detailed-facility-report?fid=110022835422
FLR05H328,FL-14-0606,3600050933,AFR,STAOCO,State Administrative Order of Consent,State,01/09/2015,,518,"ABANTI AUTO SALVAGE & TOWING, INC",3850 FAIRCHILD ST,JACKSONVILLE,FL,32254,DUVAL,4,30.366173,-81.731479,30801031502,5,88.737,1634.02,3080103,5093,425110 423930,http://echo.epa.gov/detailed-facility-report?fid=110045511077
FLR05A989,04-2000-N019,2400278728,AFR,309A,CWA 309A AO For Compliance,EPA,01/03/2000,,,UNIVERSITY AUTO RECYCLERS INC,709 MASSACHUSETTS AVE,PENSACOLA,FL,32505,ESCAMBIA,4,30.453702,-87.25558,31401070102,1,54.527,2433.35,3140107,5015,,http://echo.epa.gov/detailed-facility-report?fid=110005660472
FLR05H122,FL-20-0187,3602392734,AFR,SCWAAPO,State CWA Penalty AO,State,05/14/2020,,8212.1,SHELLEY S SEPTIC TANKS RMF,6505 W JONES AVE,ZELLWOOD,FL,32798,ORANGE,4,28.731004,-81.599198,30801020303,5,37.865,294.33,3080102,2875 4212 4952,325314 484220 562112 221320,http://echo.epa.gov/detailed-facility-report?fid=110022308117
FLR05A240,FL-18-1212,3602317425,AFR,SCWAAPO,State CWA Penalty AO,State,01/14/2019,,,FLEETWING CORP,742 S COMBEE RD,LAKELAND,FL,33801,POLK,4,28.03433,-81.90789,31001010101,15,30.807,1842.33,3100101,5171 5172,424720 424710 42472,http://echo.epa.gov/detailed-facility-report?fid=110005650633
FLR05A107,04-2001-N031,2400278650,AFR,309A,CWA 309A AO For Compliance,EPA,11/17/2000,,,SOUTHEASTERN PRESTRESSED CONCRETE INC,860 BENOIST FARMS RD,WEST PALM BEACH,FL,33411,PALM BEACH,4,26.69071,-80.17422,30902060900,20,53.742,2014.02,3090202,3272,327390,http://echo.epa.gov/detailed-facility-report?fid=110035724507
